00382,30/12/2018,10,19,31,35,42,44,0,26321218500,16,10000000,955,300000,15385,30000
00381,28/12/2018,03,22,24,25,31,37,0,24652572000,21,10000000,970,300000,15416,30000
00380,26/12/2018,21,28,34,35,41,44,0,23123394000,16,10000000,835,300000,14223,30000
00379,23/12/2018,01,03,10,11,16,44,0,21428428500,21,10000000,1044,300000,15726,30000
00378,21/12/2018,01,07,16,27,29,34,0,19992770500,27,10000000,1006,300000,14842,30000
00377,19/12/2018,02,10,11,32,40,44,0,18623341500,27,10000000,784,300000,13564,30000
00376,16/12/2018,01,14,22,26,35,42,0,17211916500,17,10000000,822,300000,12731,30000
00375,14/12/2018,07,16,20,26,30,34,0,15853774500,11,10000000,757,300000,12986,30000
00374,12/12/2018,01,03,11,15,27,30,0,14424640000,18,10000000,867,300000,13250,30000
00373,09/12/2018,06,08,26,34,40,41,0,13234739000,16,10000000,728,300000,12147,30000
00372,07/12/2018,01,06,07,22,31,39,1,13327206000,12,10000000,745,300000,12760,30000
00371,05/12/2018,07,28,29,39,42,45,1,22811729000,25,10000000,1188,300000,18267,30000
00370,02/12/2018,02,04,12,23,37,45,0,21297938500,24,10000000,1077,300000,17509,30000
00369,30/11/2018,11,18,23,25,28,35,0,19833902000,38,10000000,1196,300000,17693,30000
00368,28/11/2018,08,13,20,21,25,28,0,18659638000,14,10000000,895,300000,15331,30000
00367,25/11/2018,03,05,11,18,24,29,0,17059686000,27,10000000,953,300000,14191,30000
00366,23/11/2018,08,10,12,21,25,40,0,16179431500,13,10000000,985,300000,15387,30000
00365,21/11/2018,07,09,16,19,24,33,0,14759709000,21,10000000,1050,300000,15944,30000
00364,18/11/2018,06,27,28,30,37,44,0,13453897000,12,10000000,826,300000,14030,30000
00363,16/11/2018,04,12,18,21,25,41,1,52258801500,45,10000000,1526,300000,23536,30000
00362,14/11/2018,12,14,24,26,30,40,0,48159309000,28,10000000,1296,300000,21256,30000
00361,11/11/2018,20,23,26,27,32,34,0,43902022000,19,10000000,1077,300000,19095,30000
00360,09/11/2018,06,18,28,32,34,35,0,39864238000,34,10000000,1351,300000,20913,30000
00359,07/11/2018,06,18,22,25,31,37,0,36379047500,38,10000000,1280,300000,20227,30000
00358,04/11/2018,07,12,13,17,25,30,0,32794682000,28,10000000,1134,300000,19060,30000
00357,02/11/2018,04,06,11,18,24,25,0,29460748500,27,10000000,1217,300000,19837,30000
00356,31/10/2018,17,22,26,30,33,35,0,26288813500,25,10000000,1010,300000,16762,30000
00355,28/10/2018,09,18,19,20,31,45,0,23707191500,28,10000000,1253,300000,18672,30000
00354,26/10/2018,02,18,31,33,36,41,0,22250368000,23,10000000,921,300000,15469,30000
00353,24/10/2018,06,26,34,35,39,42,0,20507870500,25,10000000,1121,300000,16947,30000
00352,21/10/2018,06,22,24,28,30,37,0,18963930500,24,10000000,1037,300000,16373,30000
00351,19/10/2018,02,14,30,38,39,45,0,17473946000,15,10000000,776,300000,13698,30000
00350,17/10/2018,01,12,14,36,39,43,0,15978847000,23,10000000,875,300000,14621,30000
00349,14/10/2018,07,08,09,34,40,43,0,14531727000,28,10000000,1041,300000,15477,30000
00348,12/10/2018,11,12,20,26,28,42,0,13314551500,15,10000000,893,300000,14992,30000
00347,10/10/2018,18,19,22,28,41,42,1,66629405000,29,10000000,1552,300000,26183,30000
00346,07/10/2018,14,18,31,34,39,44,0,61781541000,20,10000000,1268,300000,23167,30000
00345,05/10/2018,04,12,17,29,35,44,0,57081586000,33,10000000,1381,300000,23418,30000
00344,03/10/2018,06,12,19,21,25,45,0,52932632500,36,10000000,1718,300000,24705,30000
00343,30/09/2018,01,20,24,36,43,45,0,48950540000,21,10000000,1177,300000,20198,30000
00342,28/09/2018,02,06,11,13,15,38,0,44806838500,23,10000000,1334,300000,22636,30000
00341,26/09/2018,12,19,27,39,42,45,0,40998275000,21,10000000,1455,300000,23118,30000
00340,23/09/2018,18,27,32,35,41,44,0,38869967500,19,10000000,1155,300000,18958,30000
00339,21/09/2018,01,03,11,14,23,29,0,36885341000,19,10000000,1076,300000,18688,30000
00338,19/09/2018,10,20,22,24,27,42,0,34913441500,28,10000000,1107,300000,18883,30000
00337,16/09/2018,03,13,17,18,23,34,0,33027155000,15,10000000,1060,300000,18140,30000
00336,14/09/2018,12,16,17,18,26,34,0,31118111500,21,10000000,1100,300000,17553,30000
00335,12/09/2018,11,12,13,16,29,31,0,29419428500,17,10000000,1040,300000,17826,30000
00334,09/09/2018,08,14,18,21,44,45,0,27522500500,14,10000000,1024,300000,17464,30000
00333,07/09/2018,08,10,11,28,42,45,0,25630550500,27,10000000,1151,300000,18524,30000
00332,05/09/2018,05,06,22,27,34,37,0,24112702500,19,10000000,1033,300000,17819,30000
00331,02/09/2018,10,12,13,22,26,40,0,22424074500,21,10000000,768,300000,14328,30000
00330,31/08/2018,11,19,30,36,38,40,0,20898326500,22,10000000,871,300000,15498,30000
00329,29/08/2018,16,17,24,28,30,36,0,19222545000,17,10000000,1012,300000,15167,30000
00328,26/08/2018,01,03,11,12,22,36,0,17774665500,14,10000000,913,300000,15017,30000
00327,24/08/2018,03,22,25,29,33,40,0,16218356500,13,10000000,848,300000,14074,30000
00326,22/08/2018,15,17,18,33,34,44,0,14666550500,18,10000000,823,300000,14638,30000
00325,19/08/2018,16,18,28,36,37,45,0,13176212000,25,10000000,888,300000,14540,30000
00324,17/08/2018,03,08,22,28,33,42,1,16109307500,33,10000000,958,300000,15602,30000
00323,15/08/2018,12,24,25,33,40,44,0,14830706500,18,10000000,853,300000,14849,30000
00322,12/08/2018,05,16,17,28,31,38,0,13334071500,24,10000000,912,300000,15111,30000
00321,10/08/2018,18,22,24,29,41,45,1,31813307500,15,10000000,1069,300000,18117,30000
00320,08/08/2018,19,34,37,39,41,44,0,29901465000,22,10000000,1028,300000,18789,30000
00319,05/08/2018,07,10,18,31,39,43,0,27963487000,23,10000000,1136,300000,18095,30000
00318,03/08/2018,03,08,10,24,27,28,0,26281515500,28,10000000,1350,300000,20495,30000
00317,01/08/2018,05,06,29,30,37,38,0,24731858000,24,10000000,957,300000,17735,30000
00316,29/07/2018,26,31,32,37,43,45,0,22925351500,14,10000000,901,300000,16162,30000
00315,27/07/2018,02,21,32,37,38,42,0,21031963500,28,10000000,1071,300000,16468,30000
00314,25/07/2018,09,16,18,38,41,45,0,19477380000,17,10000000,1047,300000,17044,30000
00313,22/07/2018,08,09,24,27,40,45,0,17791807000,14,10000000,988,300000,16777,30000
00312,20/07/2018,13,14,16,19,20,23,0,16218909000,19,10000000,838,300000,14185,30000
00311,18/07/2018,08,10,14,19,26,34,0,14699373500,25,10000000,1010,300000,15167,30000
00310,15/07/2018,07,15,20,29,31,38,0,13380902000,18,10000000,939,300000,14508,30000
00309,13/07/2018,03,08,09,25,27,28,1,16334968000,18,10000000,1026,300000,17611,30000
00308,11/07/2018,12,26,28,29,39,43,0,14804193500,25,10000000,1146,300000,17274,30000
00307,08/07/2018,02,07,08,10,28,44,0,13398681000,19,10000000,1008,300000,15759,30000
00306,06/07/2018,22,26,33,34,38,42,1,19552700000,22,10000000,1003,300000,16420,30000
00305,04/07/2018,02,03,27,28,34,43,0,17914040000,27,10000000,953,300000,16535,30000
00304,01/07/2018,04,07,15,28,34,37,0,16261589000,20,10000000,1049,300000,17050,30000
00303,29/06/2018,06,18,22,24,36,39,0,14740422500,31,10000000,1228,300000,17282,30000
00302,27/06/2018,25,27,29,33,37,38,0,13503491000,17,10000000,1045,300000,16293,30000
00301,24/06/2018,06,08,23,32,33,41,1,45425875500,34,10000000,1632,300000,23868,30000
00300,22/06/2018,15,19,20,26,34,39,0,41341594500,35,10000000,1302,300000,21582,30000
00299,20/06/2018,02,18,22,30,32,43,0,37468041000,27,10000000,1303,300000,20342,30000
00298,17/06/2018,03,05,06,07,34,40,0,33489990000,10,10000000,1082,300000,19841,30000
00297,15/06/2018,08,11,13,23,24,28,0,29482556000,32,10000000,1285,300000,22044,30000
00296,13/06/2018,02,04,17,24,31,40,0,27102742000,19,10000000,1182,300000,19736,30000
00295,10/06/2018,22,25,35,36,38,39,0,24921544500,27,10000000,1288,300000,20933,30000
00294,08/06/2018,04,13,32,35,40,42,0,23018484500,25,10000000,1218,300000,20224,30000
00293,06/06/2018,06,20,22,26,43,44,0,21075967500,24,10000000,1184,300000,19089,30000
00292,03/06/2018,18,20,24,40,42,45,0,19111078500,27,10000000,1190,300000,18436,30000
00291,01/06/2018,06,14,19,38,43,44,0,17365309000,29,10000000,1105,300000,18230,30000
00290,30/05/2018,02,17,19,27,31,36,0,15627431500,15,10000000,1085,300000,18433,30000
00289,27/05/2018,05,09,17,18,19,22,0,13683452000,12,10000000,1160,300000,18535,30000
00288,25/05/2018,05,14,22,26,29,39,1,21696294500,29,10000000,1259,300000,21646,30000
00287,23/05/2018,13,16,25,34,37,41,0,19682837500,33,10000000,1368,300000,21398,30000
00286,20/05/2018,18,19,25,26,29,39,0,17623253000,25,10000000,1252,300000,20803,30000
00285,18/05/2018,03,18,24,29,30,35,0,15871546000,20,10000000,1043,300000,18221,30000
00284,16/05/2018,10,21,23,25,35,38,0,13942069000,21,10000000,1094,300000,18595,30000
00283,13/05/2018,06,11,16,18,27,41,1,24928178500,18,10000000,1355,300000,23285,30000
00282,11/05/2018,10,11,26,29,33,38,0,22525075500,39,10000000,1571,300000,24698,30000
00281,09/05/2018,09,15,20,30,31,33,0,20418869500,29,10000000,1334,300000,22068,30000
00280,06/05/2018,11,26,28,34,36,37,0,18190592000,17,10000000,1141,300000,19896,30000
00279,04/05/2018,09,18,25,26,27,29,0,16001414000,20,10000000,1365,300000,22411,30000
00278,02/05/2018,10,11,22,29,37,40,0,13991781000,22,10000000,1186,300000,18563,30000
00277,29/04/2018,03,10,22,23,25,43,1,43167500500,40,10000000,1567,300000,26030,30000
00276,27/04/2018,10,20,24,27,28,29,0,38250538000,31,10000000,1444,300000,25998,30000
00275,25/04/2018,04,15,17,23,29,43,0,32795426500,39,10000000,1731,300000,28859,30000
00274,22/04/2018,06,07,22,32,36,39,0,29520435500,35,10000000,1642,300000,27347,30000
00273,20/04/2018,06,09,14,30,33,42,0,26951035500,25,10000000,1587,300000,25974,30000
00272,18/04/2018,06,16,28,29,39,44,0,24283540000,28,10000000,1778,300000,27769,30000
00271,15/04/2018,03,09,13,20,30,34,0,21625367000,38,10000000,1419,300000,24618,30000
00270,13/04/2018,11,22,24,33,38,43,0,19208849500,27,10000000,1537,300000,24202,30000
00269,11/04/2018,07,20,23,25,26,39,0,16698808500,20,10000000,1382,300000,25132,30000
00268,08/04/2018,02,05,11,16,30,34,0,14181136500,24,10000000,1131,300000,20802,30000
00267,06/04/2018,01,07,08,09,36,40,1,18950624000,33,10000000,1660,300000,26350,30000
00266,04/04/2018,02,03,06,16,41,44,0,16610316000,24,10000000,1396,300000,25018,30000
00265,01/04/2018,04,12,24,33,39,43,0,14023275500,31,10000000,1466,300000,22375,30000
00264,30/03/2018,07,11,18,28,34,43,1,47232044000,38,10000000,2081,300000,33821,30000
00263,28/03/2018,12,18,31,34,35,42,0,41045491000,44,10000000,1805,300000,29771,30000
00262,25/03/2018,04,10,13,22,38,42,0,35146443000,30,10000000,1582,300000,26101,30000
00261,23/03/2018,03,06,12,22,26,35,0,29771262500,45,10000000,1907,300000,29732,30000
00260,21/03/2018,06,19,38,40,41,44,0,24925558000,38,10000000,1716,300000,28341,30000
00259,18/03/2018,14,21,24,28,31,40,0,22126590500,28,10000000,1441,300000,23468,30000
00258,16/03/2018,06,08,13,17,20,34,0,19364868500,32,10000000,1650,300000,26555,30000
00257,14/03/2018,12,21,23,27,31,34,0,16816618000,33,10000000,1559,300000,25655,30000
00256,11/03/2018,01,14,19,26,41,42,0,14198696000,33,10000000,1414,300000,22749,30000
00255,09/03/2018,05,10,13,19,25,44,1,63703129500,51,10000000,2552,300000,40561,30000
00254,07/03/2018,08,19,25,31,37,40,0,57077335000,75,10000000,2364,300000,36375,30000
00253,04/03/2018,04,11,19,25,32,40,0,50300808000,53,10000000,2318,300000,35614,30000
00252,02/03/2018,03,07,15,27,41,45,0,44207793500,79,10000000,2809,300000,40900,30000
00251,28/02/2018,17,19,21,23,36,40,0,38734509500,44,10000000,2042,300000,33821,30000
00250,25/02/2018,08,10,12,29,30,42,0,31977072000,64,10000000,2145,300000,36414,30000
00249,23/02/2018,05,16,19,23,29,37,0,25996836500,58,10000000,2070,300000,33245,30000
00248,21/02/2018,18,23,24,26,29,33,0,22715192500,35,10000000,1698,300000,31572,30000
00247,18/02/2018,01,05,14,16,36,38,0,19454641500,27,10000000,1464,300000,22927,30000
00246,14/02/2018,12,31,32,34,35,43,0,17174625000,36,10000000,1472,300000,26277,30000
00245,11/02/2018,05,19,27,32,41,45,0,14235832500,39,10000000,1957,300000,28312,30000
00244,09/02/2018,02,10,14,19,23,37,4,32015128500,52,10000000,2359,300000,35705,30000
00243,07/02/2018,05,07,18,26,30,36,0,26011855000,53,10000000,2227,300000,35201,30000
00242,04/02/2018,01,05,13,27,40,45,0,22059937000,37,10000000,2004,300000,31457,30000
00241,02/02/2018,02,07,14,28,42,45,0,19227076000,47,10000000,1863,300000,29353,30000
00240,31/01/2018,04,07,09,10,30,40,0,16606785500,47,10000000,1858,300000,28644,30000
00239,28/01/2018,12,26,27,33,36,37,0,14144899000,32,10000000,1165,300000,21686,30000
00238,26/01/2018,01,09,18,28,36,44,1,75033798000,69,10000000,2864,300000,43242,30000
00237,24/01/2018,05,06,24,33,42,45,0,67844710500,79,10000000,2971,300000,44067,30000
00236,21/01/2018,01,10,11,24,32,37,0,60521055500,53,10000000,2274,300000,37879,30000
00235,19/01/2018,02,04,27,28,31,36,0,53253948000,42,10000000,1884,300000,33988,30000
00234,17/01/2018,09,10,12,22,27,41,0,46117073000,48,10000000,2257,300000,38463,30000
00233,14/01/2018,01,06,10,29,32,41,0,38977908000,36,10000000,1955,300000,33079,30000
00232,12/01/2018,04,08,17,23,27,34,0,32458724000,67,10000000,2349,300000,34695,30000
00231,10/01/2018,06,18,21,22,37,45,0,26791424500,35,10000000,1956,300000,31897,30000
00230,07/01/2018,04,06,11,13,24,31,0,22694481500,52,10000000,2028,300000,30879,30000
00229,05/01/2018,19,30,34,38,42,44,0,20050529500,20,10000000,1348,300000,24699,30000
00228,03/01/2018,08,14,19,30,33,35,0,17039845000,29,10000000,1617,300000,26100,30000
00227,31/12/2017,03,13,14,26,30,34,0,14360960500,31,10000000,1308,300000,22325,30000
00226,29/12/2017,02,08,17,20,29,39,1,105541617500,101,10000000,3651,300000,55822,30000
00225,27/12/2017,09,13,19,21,27,30,0,96904849000,59,10000000,3089,300000,47677,30000
00224,24/12/2017,01,05,09,14,30,31,0,88529570000,66,10000000,2370,300000,42317,30000
00223,22/12/2017,09,13,17,22,26,33,0,80604750500,63,10000000,2609,300000,44289,30000
00222,20/12/2017,03,08,25,37,40,42,0,73379042500,56,10000000,2676,300000,42975,30000
00221,17/12/2017,04,07,16,27,40,41,0,65963106000,35,10000000,2323,300000,37799,30000
00220,15/12/2017,13,14,17,24,28,43,0,58946980500,34,10000000,1964,300000,34965,30000
00219,13/12/2017,04,07,19,24,32,38,0,52263301500,53,10000000,2271,300000,36231,30000
00218,10/12/2017,27,36,39,43,44,45,0,46141752000,60,10000000,1921,300000,31530,30000
00217,08/12/2017,02,11,15,32,40,44,0,40544388500,31,10000000,1961,300000,29879,30000
00216,06/12/2017,03,07,29,31,34,43,0,35307952000,47,10000000,1874,300000,29108,30000
00215,03/12/2017,08,09,15,18,27,30,0,30094115000,43,10000000,1761,300000,29024,30000
00214,01/12/2017,10,19,30,35,39,45,0,27156006000,31,10000000,1578,300000,25357,30000
00213,29/11/2017,19,23,26,37,38,41,0,24686239000,25,10000000,1497,300000,25937,30000
00212,26/11/2017,04,12,17,19,23,34,0,22050287500,28,10000000,1597,300000,25275,30000
00211,24/11/2017,14,24,32,34,36,45,0,19851922000,32,10000000,1294,300000,21783,30000
00210,22/11/2017,05,06,09,23,27,35,0,17737324500,39,10000000,1864,300000,27749,30000
00209,19/11/2017,14,20,30,33,41,43,0,15922069000,15,10000000,935,300000,16512,30000
00208,17/11/2017,11,13,18,19,31,45,0,13915237000,17,10000000,1068,300000,18587,30000
00207,15/11/2017,01,09,15,27,33,43,1,20031482500,42,10000000,2024,300000,27601,30000
00206,12/11/2017,22,26,37,40,42,44,0,17964388500,69,10000000,1416,300000,20775,30000
00205,10/11/2017,01,04,19,21,24,35,0,16076253000,30,10000000,1225,300000,20160,30000
00204,08/11/2017,01,18,23,24,40,41,0,14042946500,26,10000000,1056,300000,18214,30000
00203,05/11/2017,03,17,38,39,41,44,1,39508281500,40,10000000,1633,300000,28531,30000
00202,03/11/2017,07,17,20,22,29,44,0,33963663500,29,10000000,1623,300000,27659,30000
00201,01/11/2017,04,12,25,39,42,44,0,28523607000,41,10000000,1776,300000,29321,30000
00200,29/10/2017,01,05,28,31,44,45,0,23994411500,27,10000000,1562,300000,26325,30000
00199,27/10/2017,04,10,13,21,22,38,0,21223116500,33,10000000,1442,300000,24180,30000
00198,25/10/2017,12,17,23,25,34,38,0,18660832500,50,10000000,2054,300000,29260,30000
00197,22/10/2017,08,14,16,17,31,42,0,16454311000,22,10000000,1262,300000,22398,30000
00196,20/10/2017,02,18,25,33,36,42,0,14044139000,25,10000000,1273,300000,20761,30000
00195,18/10/2017,16,24,32,36,37,40,1,49725546500,60,10000000,2641,300000,38500,30000
00194,15/10/2017,02,09,14,21,35,40,0,43087021500,28,10000000,1886,300000,32544,30000
00193,13/10/2017,10,13,20,21,25,36,0,36463490000,49,10000000,2027,300000,35064,30000
00192,11/10/2017,04,11,14,15,19,26,0,30674931000,28,10000000,2170,300000,35660,30000
00191,08/10/2017,08,16,24,27,35,39,0,24467091000,67,10000000,2186,300000,32852,30000
00190,06/10/2017,04,06,18,20,30,45,0,22039395000,38,10000000,1724,300000,27482,30000
00189,04/10/2017,04,05,09,19,37,44,0,19277233000,41,10000000,1958,300000,32108,30000
00188,01/10/2017,08,23,27,36,37,43,0,16810782500,28,10000000,1465,300000,24788,30000
00187,29/09/2017,23,28,30,35,37,42,0,14386322000,20,10000000,1166,300000,20811,30000
00186,27/09/2017,10,19,33,34,35,45,1,112128144500,85,10000000,3964,300000,69922,30000
00185,24/09/2017,04,10,11,31,36,39,0,97184052500,75,10000000,3098,300000,54245,30000
00184,22/09/2017,05,16,21,31,37,41,0,85794951000,53,10000000,2854,300000,48138,30000
00183,20/09/2017,05,07,13,17,23,33,0,76017619000,118,10000000,4414,300000,61483,30000
00182,17/09/2017,06,11,15,16,37,40,0,67928383500,51,10000000,2363,300000,41385,30000
00181,15/09/2017,03,24,35,37,40,43,0,59876865000,35,10000000,2055,300000,35198,30000
00180,13/09/2017,03,08,19,35,38,40,0,52375807500,57,10000000,2568,300000,42364,30000
00179,10/09/2017,01,22,23,35,36,42,0,45017827500,26,10000000,1889,300000,32963,30000
00178,08/09/2017,02,15,17,32,41,44,0,38078171000,40,10000000,1896,300000,31997,30000
00177,06/09/2017,05,20,24,32,36,42,0,32087827000,42,10000000,2041,300000,32436,30000
00176,03/09/2017,05,06,26,28,35,43,0,27593130000,27,10000000,1886,300000,30351,30000
00175,01/09/2017,09,10,13,19,23,41,0,24806172500,39,10000000,2047,300000,32397,30000
00174,30/08/2017,05,08,11,28,35,41,0,22072526500,48,10000000,2129,300000,34967,30000
00173,27/08/2017,03,07,16,32,36,39,0,19342630500,51,10000000,1798,300000,29749,30000
00172,25/08/2017,02,07,12,27,40,44,0,16843686500,28,10000000,1698,300000,26231,30000
00171,23/08/2017,06,25,27,34,42,43,0,14430230000,39,10000000,1571,300000,24680,30000
00170,20/08/2017,05,15,18,21,37,45,1,20196533500,33,10000000,1813,300000,30582,30000
00169,18/08/2017,03,04,18,22,34,37,0,17211832000,33,10000000,1621,300000,25925,30000
00168,16/08/2017,06,11,15,19,22,41,0,14511266500,41,10000000,1793,300000,28451,30000
00167,13/08/2017,01,03,06,07,16,18,1,24355032000,52,10000000,2375,300000,38090,30000
00166,11/08/2017,01,12,19,35,36,41,0,21279857000,39,10000000,1803,300000,30649,30000
00165,09/08/2017,11,19,22,24,25,31,0,18094934500,41,10000000,1884,300000,32403,30000
00164,06/08/2017,02,09,10,11,21,43,0,14758481000,31,10000000,1750,300000,29465,30000
00163,04/08/2017,03,12,13,23,26,37,1,36385680000,62,10000000,3085,300000,48928,30000
00162,02/08/2017,07,10,17,26,28,43,0,31526653500,84,10000000,3137,300000,51265,30000
00161,30/07/2017,08,17,24,35,41,44,0,27215847000,50,10000000,2998,300000,44299,30000
00160,28/07/2017,01,04,09,26,35,39,0,22841331000,50,10000000,2547,300000,41798,30000
00159,26/07/2017,09,26,27,30,40,44,0,18997393000,40,10000000,2089,300000,36769,30000
00158,23/07/2017,07,09,13,21,28,39,0,14699647500,54,10000000,2214,300000,35056,30000
00157,21/07/2017,05,06,09,15,19,32,2,14103027500,64,10000000,2640,300000,38817,30000
00156,19/07/2017,04,07,13,20,35,44,1,131916845500,155,10000000,8178,300000,135526,30000
00155,16/07/2017,02,10,27,29,37,39,0,107310536500,112,10000000,5224,300000,89502,30000
00154,14/07/2017,02,13,19,24,25,33,0,89529309000,117,10000000,5580,300000,85618,30000
00153,12/07/2017,05,09,14,15,26,42,0,75739875000,111,10000000,4789,300000,79849,30000
00152,09/07/2017,01,09,14,18,25,28,0,62125331000,72,10000000,3814,300000,62587,30000
00151,07/07/2017,04,19,22,30,34,35,0,51353669500,55,10000000,2490,300000,45314,30000
00150,05/07/2017,01,04,16,31,37,40,0,41307196000,49,10000000,2516,300000,43669,30000
00149,02/07/2017,01,05,07,16,19,44,0,31480779500,51,10000000,2578,300000,43348,30000
00148,30/06/2017,01,07,10,38,40,42,0,26077564500,34,10000000,1973,300000,34268,30000
00147,28/06/2017,02,06,21,28,39,40,0,22045991000,54,10000000,2319,300000,39937,30000
00146,25/06/2017,03,14,33,38,42,44,0,18213880500,32,10000000,1846,300000,30330,30000
00145,23/06/2017,09,10,21,37,40,42,0,14933472500,18,10000000,1414,300000,23449,30000
00144,21/06/2017,09,26,29,30,35,37,1,21487564000,33,10000000,2021,300000,37727,30000
00143,18/06/2017,02,08,12,14,16,26,0,17199957500,74,10000000,2682,300000,40018,30000
00142,16/06/2017,06,10,17,21,27,38,0,14665599500,44,10000000,1879,300000,31706,30000
00141,14/06/2017,05,08,15,25,31,35,1,82060579000,162,10000000,6375,300000,89284,30000
00140,11/06/2017,05,06,11,14,32,33,0,68224154000,91,10000000,4313,300000,72695,30000
00139,09/06/2017,07,15,19,24,32,42,0,56519820000,91,10000000,3882,300000,61455,30000
00138,07/06/2017,05,06,13,29,35,44,0,46118017000,62,10000000,3283,300000,56991,30000
00137,04/06/2017,01,09,23,32,34,35,0,35585407000,30,10000000,2441,300000,43688,30000
00136,02/06/2017,05,13,16,32,39,41,0,26998153000,65,10000000,2498,300000,40557,30000
00135,31/05/2017,07,13,16,30,37,44,0,22304986000,32,10000000,2103,300000,37028,30000
00134,28/05/2017,02,07,17,24,31,44,0,17885440000,59,10000000,2123,300000,35085,30000
00133,26/05/2017,06,08,25,39,40,45,0,14713507000,54,10000000,1901,300000,29655,30000
00132,24/05/2017,08,20,25,27,30,33,1,112477419000,136,10000000,7024,300000,127123,30000
00131,21/05/2017,11,14,17,22,27,42,0,86669528000,116,10000000,5190,300000,85810,30000
00130,19/05/2017,01,08,18,28,30,33,0,69744001500,103,10000000,4302,300000,69615,30000
00129,17/05/2017,07,08,11,18,23,42,0,55971817000,81,10000000,4579,300000,74518,30000
00128,14/05/2017,13,15,17,21,25,40,0,43072266500,83,10000000,3547,300000,53386,30000
00127,12/05/2017,01,27,35,42,43,45,0,33883918000,50,10000000,2152,300000,36291,30000
00126,10/05/2017,07,17,21,29,40,44,0,25768903500,33,10000000,2117,300000,38551,30000
00125,07/05/2017,01,07,28,32,44,45,0,21030978000,41,10000000,1936,300000,33806,30000
00124,05/05/2017,04,09,12,32,36,43,0,17450444500,41,10000000,2044,300000,31965,30000
00123,03/05/2017,03,19,20,21,25,45,0,14671443000,41,10000000,1699,300000,28842,30000
00122,30/04/2017,02,06,08,11,12,25,1,37930392500,117,10000000,4183,300000,56100,30000
00121,28/04/2017,02,09,11,12,15,23,0,30392235000,123,10000000,4317,300000,60073,30000
00120,26/04/2017,14,16,17,20,35,39,0,27142731500,48,10000000,2522,300000,43316,30000
00119,23/04/2017,13,17,22,30,31,43,0,22460863000,38,10000000,2212,300000,36734,30000
00118,21/04/2017,07,08,15,30,32,39,0,18574303000,18,10000000,1756,300000,31176,30000
00117,19/04/2017,19,20,32,33,38,44,0,15289489000,23,10000000,1558,300000,27221,30000
00116,16/04/2017,06,07,18,29,32,44,2,21551860500,70,10000000,2555,300000,38962,30000
00115,14/04/2017,04,05,10,33,36,38,0,18396351500,32,10000000,1755,300000,31477,30000
00114,12/04/2017,02,03,08,13,19,41,0,15061131500,49,10000000,1927,300000,34385,30000
00113,09/04/2017,05,08,21,25,26,37,1,23260825500,33,10000000,2404,300000,42322,30000
00112,07/04/2017,04,05,16,17,32,40,0,19215805000,27,10000000,1994,300000,33306,30000
00111,05/04/2017,13,14,20,21,23,33,0,15738450500,27,10000000,1967,300000,33816,30000
00110,02/04/2017,03,05,07,12,27,33,1,27757861500,76,10000000,3468,300000,53130,30000
00109,31/03/2017,01,04,05,11,20,30,0,22599497500,62,10000000,2550,300000,38437,30000
00108,29/03/2017,04,05,24,26,28,37,0,18913358000,41,10000000,2931,300000,45338,30000
00107,26/03/2017,06,12,23,25,29,43,0,14932069000,48,10000000,2467,300000,39046,30000
00106,24/03/2017,10,14,30,32,37,42,1,24369075000,56,10000000,2182,300000,38591,30000
00105,22/03/2017,01,09,24,28,33,36,0,20053374000,48,10000000,2734,300000,45501,30000
00104,19/03/2017,01,02,06,12,31,36,0,15514249500,43,10000000,2168,300000,36379,30000
00103,17/03/2017,07,12,24,43,44,45,1,43029075000,56,10000000,3008,300000,53995,30000
00102,15/03/2017,03,09,10,31,32,40,0,32528800000,74,10000000,3105,300000,54469,30000
00101,12/03/2017,06,11,30,32,35,42,0,25751732000,52,10000000,2581,300000,45027,30000
00100,10/03/2017,04,09,21,27,38,44,0,20691602500,43,10000000,2323,300000,40260,30000
00099,08/03/2017,05,11,14,20,32,42,0,16235308500,67,10000000,2614,300000,45495,30000
00098,05/03/2017,18,21,24,26,39,45,2,20208845500,55,10000000,2695,300000,44111,30000
00097,03/03/2017,02,04,13,22,23,41,0,15908249000,56,10000000,2380,300000,39367,30000
00096,01/03/2017,03,04,26,30,35,44,1,41241151500,71,10000000,3348,300000,58591,30000
00095,26/02/2017,07,11,16,19,38,39,0,28881350000,71,10000000,3839,300000,59545,30000
00094,24/02/2017,02,04,19,23,44,45,0,22067968000,44,10000000,2933,300000,49304,30000
00093,22/02/2017,01,03,08,18,28,42,0,17094590500,52,10000000,3267,300000,52020,30000
00092,19/02/2017,01,17,24,25,33,35,1,41655369000,81,10000000,3669,300000,62482,30000
00091,17/02/2017,12,15,25,27,37,41,0,30113481000,86,10000000,4144,300000,62854,30000
00090,15/02/2017,04,16,19,27,29,30,0,22068008000,81,10000000,4306,300000,64569,30000
00089,12/02/2017,04,06,12,21,23,28,0,16293746000,74,10000000,3384,300000,53287,30000
00088,10/02/2017,02,06,10,13,20,28,1,31054352000,122,10000000,4354,300000,65488,30000
00087,08/02/2017,15,26,29,32,34,38,0,23731260500,110,10000000,4559,300000,71916,30000
00086,05/02/2017,01,11,26,29,34,40,0,17097119000,49,10000000,2736,300000,46235,30000
00085,03/02/2017,08,17,31,32,33,39,1,22224383000,78,10000000,3313,300000,55942,30000
